"Boise, ID",United States,North America,3,3,5,3,5,4,4,4,4,3,3,4,2,3.51,4,3,5,4,4,5,2,4,2
Dnipro,Ukraine,Europe,2,3,5,4,2,2,1,1,4,1,1,4,3,2.52,3,2,5,3,4,5,5,1,2
Braga,Portugal,Europe,3,3,5,4,3,5,3,5,4,3,3,4,3,3.91,2,4,5,5,4,5,3,5,2
"Charleston, SC",United States,North America,5,3,5,2,5,4,4,4,4,3,4,4,3,3.32,3,3,5,4,4,5,4,5,6
Essaouira,Morocco,Africa,0,3,4,4,0,3,3,4,3,0,0,4,0,3.35,0,1,4,3,3,5,3,0,7
Grenoble,France,Europe,3,3,5,3,3,4,4,5,4,3,4,4,2,3.6,3,3,5,4,4,5,4,5,8
Breda,Netherlands,Europe,3,3,5,1,3,5,5,5,4,4,4,4,3,3.74,4,5,5,5,4,5,3,4,1
Hobart,Australia,Oceania,5,3,5,2,5,5,5,4,4,3,4,4,3,3.59,4,4,5,5,4,5,2,5,11
"Corralejo, Can",Spain,Europe,1,3,4,3,3,4,4,5,4,5,4,4,2,2.87,4,4,5,5,3,5,4,2,5
Salento,Colombia,Latin America,1,3,5,4,1,2,4,4,3,3,3,4,1,2.84,4,1,4,2,3,2,4,3,3
Cali,Colombia,Latin America,2,4,4,4,1,2,4,4,3,3,2,4,3,3,3,1,4,1,4,5,4,3,10
Manaus,Brazil,Latin America,1,3,5,4,2,3,4,2,3,3,3,4,3,2.54,3,2,2,1,4,5,5,2,4
Curitiba,Brazil,Latin America,0,3,5,4,2,3,4,2,3,4,3,4,3,3.62,4,2,2,2,4,5,4,3,4
"Oklahoma City,",United States,North America,4,3,5,3,5,4,4,4,4,3,3,4,3,3.98,4,3,5,4,5,5,5,5,3
Barranquilla,Colombia,Latin America,3,3,4,4,2,2,4,4,3,3,3,4,4,3.44,2,1,4,2,3,5,5,0,8
Makassar,Indonesia,Asia,2,3,5,4,2,3,3,3,3,3,2,4,3,2.8,3,1,4,4,4,1,4,2,1
Beirut,Lebanon,Middle East,5,4,4,3,4,2,3,3,1,5,3,4,5,2.57,4,2,4,3,3,5,5,2,7
"Park City, UT",United States,North America,5,3,5,2,5,4,4,4,4,3,3,4,1,3.46,4,3,5,4,4,3,3,5,8
"Omaha, NE",United States,North America,5,3,5,3,5,4,4,4,4,2,3,4,2,3.77,4,3,5,4,4,3,4,0,2
Bridgetown,Barbados,Latin America,2,3,4,1,3,4,0,4,3,3,0,4,2,2.08,2,3,5,2,3,5,5,2,3
Praia,Cape Verde,Africa,3,3,4,1,2,3,0,2,3,4,0,4,3,2.54,2,4,4,3,3,3,4,3,1
A Coruna,Spain,Europe,2,3,5,3,2,4,4,5,4,3,3,4,3,3.32,5,4,5,5,4,5,3,3,2
"Cagliari, Sard",Italy,Europe,3,3,5,2,2,4,3,5,4,3,2,4,4,3.21,3,3,5,5,4,1,1,5,4
Karachi,Pakistan,Asia,3,3,1,4,3,1,3,2,2,2,1,2,2,1.39,3,1,4,2,1,5,1,2,1
Lille,France,Europe,4,3,5,2,3,4,4,5,4,5,4,4,4,3.68,5,3,5,4,4,5,3,3,12
Heidelberg,Germany,Europe,3,3,5,3,3,5,4,4,4,3,2,4,3,2.86,3,4,5,5,4,3,3,3,9
Tehran,Iran,Middle East,4,3,2,4,3,2,2,3,3,3,1,3,2,2.22,1,1,2,3,3,5,5,2,5
Darwin,Australia,Oceania,5,3,5,2,5,5,5,4,4,2,4,4,4,3.72,4,4,5,5,4,5,4,4,4
"Monterey, CA",United States,North America,4,3,5,2,5,4,4,4,4,3,3,4,3,2.99,2,3,5,4,4,2,3,4,4
Amritsar,India,Asia,4,3,1,4,4,2,2,2,2,4,2,2,3,2.58,4,1,4,4,2,5,0,3,3
Lucknow,India,Asia,2,3,1,4,4,2,2,2,3,3,3,2,3,1.84,3,1,4,3,2,5,1,2,1
Canberra,Australia,Oceania,5,3,5,2,5,5,5,4,4,2,4,4,2,3.55,4,4,5,5,5,5,2,5,5
Dresden,Germany,Europe,2,3,5,3,4,5,4,4,4,3,4,4,4,3.45,2,4,5,5,4,5,3,4,13
Recife,Brazil,Latin America,0,3,4,4,2,3,4,2,3,5,3,4,2,2.55,1,2,2,2,3,5,5,2,4
Vitória,Brazil,Latin America,2,3,4,4,2,3,4,2,3,3,3,4,3,2.36,2,2,2,2,3,5,5,2,3
Riyadh,Saudi Arabia,Middle East,3,3,1,4,2,3,4,4,3,2,1,1,3,2,5,1,2,3,1,5,1,3,2
Jeddah,Saudi Arabia,Middle East,5,3,1,2,2,3,4,4,3,2,1,3,2,1.75,2,1,2,3,3,3,2,1,2
Mecca,Saudi Arabia,Middle East,3,3,3,4,2,3,4,4,3,3,1,4,1,2.18,2,1,2,3,3,5,3,2,1
Zwolle,Netherlands,Europe,4,3,5,1,4,5,5,5,4,2,4,4,2,3.45,4,5,5,5,4,5,3,4,2
Nis,Serbia,Europe,5,3,5,4,3,3,3,0,4,3,1,4,3,3.45,5,3,5,4,4,5,5,3,2
Bodrum,Turkey,Europe,3,3,5,4,3,2,3,1,3,3,3,4,3,2.92,3,1,5,3,4,5,5,3,1
Rimini,Italy,Europe,3,3,5,1,3,4,3,5,4,3,2,4,3,3.02,3,3,5,4,4,1,5,3,5
Daegu,South Korea,Asia,5,3,4,4,1,4,3,4,4,4,2,4,3,4.18,5,3,5,5,4,1,5,5,3
Haarlem,Netherlands,Europe,3,3,5,1,3,5,5,5,4,4,5,4,3,3.47,4,5,5,5,4,5,3,4,7
"San Antonio, T",United States,North America,4,3,5,3,5,4,4,4,4,3,4,4,4,3.77,3,3,5,4,5,5,5,4,6
Nassau,The Bahamas,Latin America,3,3,5,2,4,4,0,3,4,4,3,4,4,2.89,3,3,5,3,4,1,5,3,3
"Louisville, KY",United States,North America,3,3,5,3,5,4,4,4,4,3,4,4,3,3.82,4,3,5,4,5,5,4,4,3
Hagen,Germany,Europe,3,3,5,4,3,5,4,4,4,3,2,4,3,2.8,3,4,5,5,4,1,3,3,1
Katowice,Poland,Europe,5,3,4,4,3,4,3,4,4,3,3,4,3,2.92,3,3,5,4,4,5,4,3,6
Padova,Italy,Europe,4,3,5,2,4,4,3,5,3,4,4,4,3,4.08,5,3,5,4,4,5,5,5,3
"Des Moines, IA",United States,North America,5,3,5,3,5,4,4,4,3,3,3,4,3,3.03,2,3,5,4,4,5,4,3,2
"Key West, FL",United States,North America,4,3,5,2,4,4,4,4,4,5,4,4,2,3.94,4,3,5,4,4,1,5,4,9
Antalya,Turkey,Europe,4,3,4,4,3,2,3,1,3,5,3,4,4,4.21,2,1,5,4,4,5,4,5,6
Southampton,United Kingdom,Europe,4,3,5,1,5,4,4,3,4,4,4,4,2,2.97,3,3,5,4,4,5,3,3,2
Leipzig,Germany,Europe,4,3,5,3,3,5,4,4,4,3,5,4,3,3.6,4,4,5,5,4,5,3,0,10
Kampala,Uganda,Africa,2,3,1,4,3,1,1,5,1,3,2,3,2,2.7,4,2,2,2,2,5,1,0,2
Nijmegen,Netherlands,Europe,3,3,5,1,5,5,5,5,4,3,3,4,3,3.49,3,5,5,5,4,5,3,4,4
Aalborg,Denmark,Europe,2,3,5,1,4,5,5,4,4,3,4,4,4,3.57,3,5,5,5,4,5,4,4,2
"Grand Rapids, ",United States,North America,4,3,5,3,5,4,4,4,5,3,3,4,4,3.75,4,3,5,4,5,5,4,4,4
"Memphis, TN",United States,North America,3,3,5,3,5,4,4,4,4,2,3,4,3,3.88,4,3,5,4,4,5,5,4,5
Cannes,France,Europe,4,3,5,1,4,4,4,5,4,5,3,4,4,3.99,4,3,5,4,4,2,4,4,6
Bielefeld,Germany,Europe,3,3,5,3,3,5,4,4,4,3,3,4,3,2.87,3,4,5,5,4,2,3,3,2
Isfahan,Iran,Middle East,2,3,1,4,2,2,2,3,2,2,1,3,1,0.7,1,1,2,3,2,2,4,1,2
Shiraz,Iran,Middle East,3,3,1,4,3,2,2,3,2,3,1,3,2,1.97,1,1,2,3,2,5,3,3,1
Ferrara,Italy,Europe,3,3,5,1,3,4,3,5,3,0,2,4,3,2.81,3,3,5,4,4,1,5,3,2
"Syracuse, NY",United States,North America,4,3,5,3,5,4,4,4,4,3,3,4,4,3.84,5,3,5,4,5,2,2,4,3
"Albuquerque, N",United States,North America,4,3,5,3,5,4,4,4,4,4,3,4,4,4.03,4,3,5,4,4,3,4,4,6
"Santa Barbara,",United States,North America,4,3,5,2,5,4,4,4,4,4,4,4,4,3.43,2,3,5,4,4,1,3,4,6
Banja Luka,Bosnia,Europe,2,3,4,4,3,3,0,3,3,2,2,4,3,2.99,3,3,5,4,4,5,5,3,4
Kelowna,Canada,North America,4,3,5,2,5,5,5,4,4,5,4,4,3,3.62,4,4,5,4,4,5,2,4,5
Rosario,Argentina,Latin America,3,3,5,4,2,4,4,3,3,3,5,4,3,2.69,3,3,5,3,4,1,2,3,1
Punta del Este,Uruguay,Latin America,3,3,5,2,2,4,4,3,4,3,2,4,2,2.03,2,4,4,3,4,1,3,2,3
Bandung,Indonesia,Asia,3,3,3,4,2,3,3,3,3,3,2,4,3,2.72,4,1,4,4,4,5,1,3,6
"Kansas City, M",United States,North America,5,3,5,3,5,4,4,4,5,4,4,4,3,3.67,3,3,5,3,4,5,4,4,8
Fukuoka,Japan,Asia,4,3,5,3,2,4,3,5,4,4,3,4,3,3.07,1,3,5,5,4,2,5,3,7
Guayaquil,Ecuador,Latin America,3,3,4,4,2,2,3,2,3,3,3,4,3,2.7,2,2,2,3,3,5,1,0,7
Annecy,France,Europe,3,3,5,3,2,4,4,5,4,3,3,4,3,3.02,3,3,5,4,4,3,4,3,2
Tampere,Finland,Europe,3,3,5,1,4,5,5,4,4,4,4,4,4,3.67,4,5,5,4,5,5,3,5,3
Modena,Italy,Europe,5,3,5,2,4,4,3,5,4,4,4,4,3,3.35,4,3,5,4,4,5,4,3,1
Port of Spain,Trinidad and Toba,Latin America,2,3,4,3,3,3,4,4,4,4,3,4,4,2.89,2,3,5,2,3,2,5,3,1
"Scottsdale, AZ",United States,North America,4,3,5,2,5,4,4,4,4,3,4,4,4,3.69,3,3,5,4,4,1,4,4,4
Nizhny,Russia,Europe,2,3,5,2,2,2,3,2,4,2,1,4,4,1.47,1,1,5,2,4,5,3,2,1
Kharkiv,Ukraine,Europe,3,3,5,4,2,2,1,1,4,2,1,4,4,3.12,3,2,5,3,4,5,4,3,5
Tangier,Morocco,Africa,3,3,4,4,3,3,3,4,2,3,1,4,2,2.91,4,1,4,3,3,5,4,3,5
Aachen,Germany,Europe,2,3,5,3,4,5,4,4,4,3,4,4,4,3.59,3,4,5,5,4,5,3,4,1
Dortmund,Germany,Europe,4,3,5,2,3,5,4,4,4,4,3,4,3,3.25,4,4,5,5,4,2,1,4,1
Nuremberg,Germany,Europe,2,3,5,3,4,5,4,4,4,4,5,4,3,2.56,3,4,5,5,4,5,3,2,3
"Santa Fe, NM",United States,North America,4,3,5,1,4,4,4,4,4,4,3,4,4,3.64,4,3,5,4,4,5,4,4,4
Mikonos,Greece,Europe,4,3,4,2,3,4,3,5,3,4,3,4,4,2.33,3,2,5,4,3,5,5,3,2
Guilin,China,Asia,2,3,2,4,1,3,3,1,2,2,2,3,2,2.17,2,1,4,4,3,5,4,2,1
Aurangabad,India,Asia,2,3,2,4,4,2,2,2,2,3,1,3,1,2.37,2,1,4,3,3,1,4,2,1
Agadir,Morocco,Africa,5,3,4,4,2,3,3,4,3,3,1,4,3,2.16,3,1,4,3,3,5,3,2,3
Krasnodar,Russia,Europe,4,3,5,4,3,2,3,2,4,2,3,4,4,3.5,4,1,5,2,4,5,4,3,2
Chongqing,China,Asia,4,3,1,4,1,3,3,1,3,3,3,3,3,3.68,3,1,4,4,3,5,5,4,3
Surabaya,Indonesia,Asia,3,3,0,4,3,3,3,3,3,3,2,4,1,2.93,1,1,4,4,3,5,3,3,1
Xiamen,China,Asia,3,3,3,4,1,3,3,1,2,2,2,3,2,2.74,2,1,4,4,3,5,4,2,3
Wuhu,China,Asia,2,3,2,4,1,3,3,1,3,2,2,3,2,2.16,2,1,4,4,3,2,4,2,1
San Salvador,El Salvador,Latin America,3,3,2,4,1,3,3,2,2,3,2,4,4,3.49,3,3,2,1,3,3,5,4,5
Ningbo,China,Asia,1,3,2,4,2,3,3,1,3,2,2,3,1,2.73,2,1,4,4,3,1,4,3,1
Yiwu,China,Asia,2,3,2,4,1,3,3,1,3,2,2,3,2,2.31,2,1,4,4,3,5,4,2,2
"Seminyak, Bali",Indonesia,Asia,3,3,2,4,3,3,3,3,2,4,2,4,4,2.55,4,1,4,4,3,1,5,2,19
Gold Coast,Australia,Oceania,1,3,5,2,3,5,5,4,4,3,4,4,3,0.99,1,4,5,4,4,3,4,1,17
Cochabamba,Bolivia,Latin America,5,3,3,4,1,2,3,2,1,3,3,3,3,2.34,4,2,4,3,3,5,1,2,3
Shenyang,China,Asia,1,3,1,4,1,3,3,1,2,2,2,3,2,2.06,2,1,4,4,3,5,4,2,1
Sinuiju,North Korea,Asia,3,3,4,4,1,1,0,1,1,2,1,3,1,0.72,1,1,5,3,3,5,5,1,1
Harbin,China,Asia,4,3,0,4,1,3,3,1,3,2,2,3,2,2.22,2,1,4,4,3,5,4,2,1
Queretaro,Mexico,Latin America,3,3,5,4,2,3,4,3,4,4,3,4,2,3.45,2,1,5,3,4,5,3,3,4
Chengdu,China,Asia,4,3,1,4,1,3,3,1,2,3,3,3,3,3.51,3,1,4,4,3,5,3,3,8
Guiyang,China,Asia,2,3,2,4,2,3,3,1,3,2,3,3,3,2.21,2,1,4,4,3,1,4,2,1
Santo Domingo,Dominican Republi,Latin America,3,3,4,4,2,3,3,4,3,5,2,4,3,2.3,2,3,2,2,3,5,5,2,5
Bar,Montenegro,Europe,2,3,5,3,2,4,3,0,3,3,3,4,3,2.07,1,2,5,4,3,5,5,1,4
"Norfolk, VA",United States,North America,5,3,5,3,5,4,4,4,4,3,3,4,2,3.5,2,3,5,4,4,5,4,0,3
Nagoya,Japan,Asia,4,3,5,3,1,4,3,5,4,4,3,4,3,2.55,1,3,5,5,4,5,5,1,4
Makati,Philippines,Asia,5,3,4,3,4,2,3,4,3,5,4,4,4,2.88,4,1,5,3,4,5,5,3,2
Deventer,Netherlands,Europe,3,3,5,2,3,5,5,5,5,2,4,4,2,3.03,3,5,5,5,4,1,3,4,3
Pasto,Colombia,Latin America,2,3,5,4,3,2,4,4,3,3,2,4,3,2.28,2,1,4,2,4,5,2,2,2
Tunis,Tunisia,Africa,3,3,2,4,2,3,2,3,2,5,1,3,3,2.74,2,2,4,3,3,5,4,2,2
"Providence, RI",United States,North America,4,3,5,2,5,4,4,4,4,4,3,4,3,3.55,3,3,5,4,4,1,2,4,2
Portimão,Portugal,Europe,3,3,5,3,2,5,3,5,3,3,2,4,3,2.19,3,4,5,5,3,5,3,2,4
Kaliningrad,Russia,Europe,2,3,5,4,3,2,3,2,4,2,1,4,2,2.86,1,1,5,2,4,5,1,4,1
Kunming,China,Asia,1,3,2,4,2,3,3,1,2,2,2,3,1,2.15,2,1,4,4,3,5,4,2,3
Turku,Finland,Europe,3,3,5,1,4,5,5,4,4,3,3,4,3,3.7,4,5,5,4,5,5,3,5,1
"Flagstaff, AZ",United States,North America,4,3,5,2,5,4,4,4,4,4,3,4,4,3.93,5,3,5,4,4,5,3,4,3
Szczecin,Poland,Europe,2,3,5,4,5,4,3,4,4,2,3,4,3,3.85,4,3,5,5,4,5,3,4,1
Rishikesh,India,Asia,2,3,1,5,2,2,2,2,2,2,1,3,2,1.9,2,1,4,3,2,1,3,2,9
Leicester,United Kingdom,Europe,3,3,5,3,5,4,4,3,4,4,3,4,4,3.8,4,3,5,4,4,5,3,3,3
Tartu,Estonia,Europe,3,3,5,3,5,4,3,3,4,2,4,4,2,3.67,4,4,5,4,4,5,3,5,1
Trondheim,Norway,Europe,3,3,5,2,4,5,5,5,4,4,3,4,4,3.02,3,5,5,5,4,5,2,3,2
"Tulsa, OK",United States,North America,4,3,5,4,5,4,4,4,4,4,3,4,3,2.67,2,3,5,4,4,5,1,3,1
Nicosia,Cyprus,Europe,4,3,4,2,4,3,3,4,3,4,3,4,4,2.62,2,4,5,4,4,5,4,2,3
"Palo Alto, CA",United States,North America,4,3,5,2,5,4,4,4,4,3,5,4,2,3.51,5,3,5,4,5,3,3,4,5
Kobe,Japan,Asia,4,3,5,2,1,4,3,5,4,5,3,4,2,1.45,1,3,5,5,4,2,5,1,3
Kabul,Afghanistan,Asia,2,3,1,4,1,1,1,1,2,2,1,2,1,0.26,1,2,2,2,1,5,1,1,1
Oranjestad,Aruba,Latin America,3,3,4,2,5,3,0,0,4,3,2,4,2,2.86,3,3,5,4,4,1,5,3,4
"Charlotte, NC",United States,North America,5,3,5,3,5,4,4,4,4,3,4,4,4,3.76,4,3,5,4,5,5,4,4,5
Portsmouth,United Kingdom,Europe,4,3,5,3,5,4,4,3,4,3,3,4,3,2.94,3,3,5,5,4,3,3,3,3
"Bloomington, I",United States,North America,3,3,5,3,5,4,4,4,4,3,4,4,3,2.72,3,3,5,4,4,5,4,2,2
"Gainesville, F",United States,North America,4,3,5,3,5,4,4,4,4,3,3,4,3,4,0,3,5,4,5,5,5,4,4
Gurgaon,India,Asia,3,3,1,4,2,2,2,2,3,5,1,3,2,1.14,2,1,4,3,1,5,1,2,1
Bournemouth,United Kingdom,Europe,1,3,5,2,5,4,4,3,4,3,4,4,4,3.09,4,3,5,5,4,5,3,3,2
Rijeka,Croatia,Europe,4,3,5,4,3,4,3,4,3,2,3,4,2,3.78,2,3,5,5,4,5,5,4,3
Ipoh,Malaysia,Asia,2,3,5,4,2,3,4,4,2,3,2,4,2,2.39,2,1,2,3,3,5,3,2,3
Halifax,Canada,North America,1,3,5,3,5,5,5,4,4,3,3,4,2,3.41,3,4,5,4,4,5,1,3,5
Saskatoon,Canada,North America,5,3,5,3,5,5,5,4,4,3,5,4,2,3.02,3,4,5,4,5,5,2,3,1
"Baton Rouge, L",United States,North America,3,3,5,2,5,4,4,4,4,1,3,4,2,2.77,2,3,5,3,4,1,5,3,2
"Bellingham, WA",United States,North America,2,3,5,3,5,4,4,4,4,3,4,4,2,3.66,3,3,5,4,4,5,2,4,3
Guelph,Canada,North America,3,3,5,3,5,5,5,4,4,3,3,4,3,3.39,4,4,5,4,4,2,1,4,1
Suva,Fiji,Oceania,3,3,4,4,5,2,0,3,2,3,2,4,2,2.22,2,3,5,4,3,5,5,2,1
Limassol,Cyprus,Europe,5,3,4,2,4,3,3,4,3,5,4,4,3,4.06,3,4,5,4,4,2,5,4,3
Tashkent,Uzbekistan,Asia,2,3,1,4,2,2,3,2,1,3,1,4,3,2.17,2,1,5,3,3,2,4,1,2
Kanpur,India,Asia,4,3,1,4,4,2,2,2,2,3,2,2,1,1.53,3,1,4,3,2,1,1,2,1
Kozhikode,India,Asia,2,3,3,4,3,2,2,2,3,3,2,4,2,2.95,2,1,4,3,3,5,4,2,1
Nouméa,New Caledonia,Oceania,2,3,5,2,1,3,0,0,2,3,2,4,1,1.84,2,3,5,4,3,2,4,2,1
Aveiro,Portugal,Europe,3,3,5,3,3,5,3,5,4,5,3,4,3,2.56,3,4,5,5,4,5,3,2,1
"Ithaca, NY",United States,North America,4,3,5,2,5,4,4,4,4,3,3,4,3,3.23,3,3,5,4,4,5,2,4,4
Kaesong,North Korea,Asia,3,3,4,4,1,1,0,1,1,4,1,3,1,1.23,2,1,5,3,3,5,5,1,1
El Jadida,Morocco,Africa,5,3,4,4,3,3,3,4,3,3,1,4,3,2.92,3,1,4,4,3,3,1,5,1
Qingdao,China,Asia,4,3,1,4,1,3,3,1,2,3,3,3,3,3.44,3,1,4,4,3,5,4,4,3
Moncton,Canada,North America,5,3,5,3,5,5,5,4,4,3,4,4,3,3.5,4,4,5,4,4,5,1,4,1
Zhengzhou,China,Asia,4,3,1,4,1,3,3,1,2,3,3,3,3,1.98,2,1,4,4,2,1,1,2,2
Caye Caulker,Belize,Latin America,2,3,5,3,5,3,3,3,3,4,1,4,1,3.15,1,3,4,2,3,1,4,0,2
Samara,Russia,Europe,2,3,5,3,2,2,3,2,4,2,1,4,1,2.58,2,1,5,2,4,5,3,3,1
Ko Lipe,Thailand,Asia,2,3,5,4,2,2,4,1,4,3,2,4,3,2.38,2,1,2,3,4,5,3,2,2
Davao,Philippines,Asia,0,3,5,4,5,2,3,4,3,4,3,4,3,3.97,3,1,5,3,4,5,3,3,3
Aarhus,Denmark,Europe,2,3,5,2,4,5,5,4,4,4,4,4,4,3.34,4,5,5,5,4,5,3,4,2
Hermosillo,Mexico,Latin America,5,3,5,4,3,3,4,3,4,3,3,4,3,3.42,5,1,5,3,4,5,4,3,1
"Chattanooga, T",United States,North America,5,3,5,3,5,4,4,4,5,3,4,4,3,3.9,5,3,5,4,4,5,4,5,2
Xian,China,Asia,3,3,1,4,1,3,3,1,3,3,2,3,2,2.53,2,1,4,4,3,1,1,3,3
Algiers,Algeria,Africa,3,3,4,4,3,2,3,3,2,3,1,4,2,2.07,1,1,4,3,3,5,4,2,1
Leiden,Netherlands,Europe,5,3,5,2,5,5,5,5,5,4,5,4,3,3.47,3,5,5,5,5,5,3,4,1
Iasi,Romania,Europe,2,3,4,4,3,4,3,3,4,3,2,4,3,2.57,2,3,5,4,4,5,5,2,2
Nanaimo,Canada,North America,3,3,5,3,5,5,5,4,4,3,5,4,2,3.6,3,4,5,4,4,5,2,4,1
Constanta,Romania,Europe,3,3,4,3,3,4,3,3,5,5,2,4,3,2.95,2,3,5,4,4,5,5,3,2
Cheltenham,United Kingdom,Europe,3,3,5,2,5,4,4,3,4,3,3,4,3,3.24,3,3,5,4,4,1,3,4,2
"Hartford, CT",United States,North America,4,3,5,2,5,4,4,4,4,2,4,4,2,3.52,4,3,5,4,5,5,2,5,1
Suzhou,China,Asia,4,3,1,4,1,3,3,1,2,3,2,3,3,2.17,2,1,4,4,3,5,4,2,1
Xining,China,Asia,2,3,1,4,1,3,3,1,2,2,2,3,2,1.89,2,1,4,4,2,5,4,2,1
Dunedin,New Zealand,Oceania,4,3,5,3,5,5,5,4,4,3,3,4,4,3.56,4,4,5,5,4,5,1,4,3
Haifa,Israel,Middle East,4,3,5,1,4,3,5,4,4,4,3,4,3,3.06,3,2,5,4,4,5,5,3,2
"Arrecife, Lanz",Spain,Europe,3,3,5,3,2,4,4,5,4,3,3,4,3,2.75,2,4,5,5,4,1,4,3,1
Urumqi,China,Asia,2,3,1,4,1,3,3,1,4,2,2,3,2,2.08,2,1,4,4,3,3,3,2,1
Windhoek,Namibia,Africa,2,3,5,4,3,3,2,1,2,3,2,4,2,1.97,2,4,4,3,3,5,1,2,2
"Rochester, NY",United States,North America,2,3,5,3,5,4,4,4,4,3,4,4,3,2.26,2,3,5,4,4,5,2,2,2
Daejeon,South Korea,Asia,5,3,4,4,1,4,3,4,4,3,2,4,3,4.35,5,3,5,5,5,5,5,5,2
San Pedro,Belize,Latin America,4,3,5,3,3,3,3,3,3,5,1,4,1,2.9,4,3,4,2,3,3,4,2,1
Dongguan,China,Asia,2,4,3,4,2,3,3,1,2,2,3,3,3,2.43,2,1,4,4,3,2,4,2,2
Dalian,China,Asia,2,3,2,4,1,3,3,1,3,3,1,3,2,2.39,3,1,4,4,3,5,5,2,1
Burgas,Bulgaria,Europe,4,3,4,4,5,4,2,2,4,3,2,4,2,3.77,2,2,5,4,4,5,5,5,1
Norwich,United Kingdom,Europe,3,3,5,2,5,4,4,3,3,3,5,4,4,3,4,3,5,4,4,5,3,3,1
Virginia Beach,United States,North America,4,3,5,1,5,4,4,4,4,4,3,4,4,3.71,3,3,5,4,4,1,4,4,2
Abidjan,Ivory Coast,Africa,3,3,2,3,2,3,2,2,1,3,2,4,4,2.69,3,2,5,2,3,1,4,3,1
Douala,Cameroon,Africa,4,3,2,4,1,1,2,1,1,4,1,3,4,2.16,2,1,4,3,3,1,5,2,1
Yaounde,Cameroon,Africa,2,3,2,4,3,1,2,1,1,1,1,3,2,1.72,2,1,4,2,3,5,4,2,1
Jarabacoa,Dominican Republi,Latin America,1,3,4,3,2,3,3,4,3,3,2,4,3,3.31,2,3,2,2,3,3,5,5,2
"Philipsburg, S",Sint Maarten,Latin America,4,3,4,2,4,3,0,0,3,3,2,3,3,3.12,3,3,5,2,3,3,5,4,2
"Chico, CA",United States,North America,5,3,5,3,5,4,4,4,4,3,4,4,2,4.05,4,3,5,4,4,5,5,5,1
"Knoxville, TN",United States,North America,3,3,5,3,5,4,4,4,4,3,3,4,2,4.21,5,3,5,4,5,5,4,4,1
Guwahati,India,Asia,3,3,2,4,2,2,2,2,2,3,1,3,2,2.18,2,1,4,3,3,2,4,2,2
Toluca,Mexico,Latin America,2,3,2,4,3,3,4,3,3,3,2,4,3,2.26,2,1,5,2,3,3,3,2,1
Hof,Germany,Europe,3,3,5,3,3,5,4,4,4,3,2,4,3,2.65,3,4,5,5,4,1,3,3,1
Erlangen,Germany,Europe,3,3,5,3,3,5,4,4,4,3,3,4,3,2.8,3,4,5,5,4,1,3,3,2
Kollam,India,Asia,4,3,4,4,4,2,2,2,3,3,2,4,1,2.97,3,1,4,3,4,1,4,3,1
Madurai,India,Asia,2,3,4,4,4,2,2,2,3,3,2,4,2,2.55,3,1,4,3,4,1,3,2,1
Leuven,Belgium,Europe,3,3,5,3,3,5,4,4,5,3,3,4,3,3.45,4,4,5,4,4,1,3,4,2
Fuzhou,China,Asia,2,3,3,4,2,3,3,1,2,2,3,3,3,2.42,2,1,4,4,3,3,4,2,1
Nagpur,India,Asia,2,3,1,4,4,2,2,2,2,4,2,3,2,1.02,2,1,4,3,2,5,3,1,1
Arnhem,Netherlands,Europe,3,3,5,2,3,5,5,5,5,2,4,4,1,2.94,3,5,5,5,4,1,1,4,1
Lethbridge,Canada,North America,5,3,5,2,5,5,5,4,4,5,5,4,4,3.63,4,4,5,4,4,5,2,4,1
Karlsruhe,Germany,Europe,1,3,5,2,3,5,4,4,4,3,3,4,2,2.89,2,4,5,5,4,5,3,3,1
Ufa,Russia,Europe,2,3,5,3,2,2,3,2,4,2,1,4,1,1.93,2,1,5,2,4,3,3,2,1
Osijek,Croatia,Europe,4,3,5,4,3,4,3,4,3,2,3,4,2,2.67,3,3,5,4,4,5,1,3,1
"Menlo Park, CA",United States,North America,4,3,5,2,5,4,4,4,4,3,3,4,3,3.04,2,3,5,4,4,3,4,4,1
Bucaramanga,Colombia,Latin America,3,3,4,4,2,2,4,4,2,3,3,4,4,3.46,2,1,4,2,3,5,3,0,1
Coventry,United Kingdom,Europe,2,3,5,2,5,4,4,3,4,2,4,4,3,2.63,3,3,5,5,4,5,3,3,1
Lucca,Italy,Europe,3,3,5,2,3,4,3,5,4,3,2,4,3,2.9,3,3,5,4,4,1,4,3,1
Gwangju,South Korea,Asia,4,3,4,3,1,4,3,4,4,3,2,4,3,4,5,3,5,5,4,1,5,5,1
La Serena,Chile,Latin America,3,3,4,4,2,4,4,4,3,0,2,4,3,1.97,2,4,5,4,3,5,2,2,1
Saratov,Russia,Europe,2,3,5,4,1,2,3,2,4,3,1,4,2,2.83,2,1,5,2,4,5,4,3,1
